Gene.ID	p.value	ttest.z.score	Degrees.of.freedom	Direction	cell.type	updown
11040	5.75578e-09	-6.07591	209	1	l-ERY	up
10598	5.82682e-09	-6.07359	209	1	l-ERY	up
3054	6.26496e-09	-6.05989	209	1	l-ERY	up
10499	6.32203e-09	-6.05818	209	1	l-ERY	up
57862	6.47349e-09	-6.0537	209	1	l-ERY	up
4713	6.55053e-09	-6.05146	209	1	l-ERY	up
9786	6.62236e-09	-6.04939	209	1	l-ERY	up
1378	7.20409e-09	-6.03343	209	1	l-ERY	up
701	7.97079e-09	-6.01423	209	1	l-ERY	up
27130	8.09633e-09	-6.01126	209	1	l-ERY	up
8723	8.3033e-09	-6.00646	209	1	l-ERY	up
51083	8.53129e-09	-6.0013	209	1	l-ERY	up
2509	9.09026e-09	-5.98921	209	1	l-ERY	up
80218	9.26945e-09	-5.98549	209	1	l-ERY	up
58157	9.59972e-09	-5.97881	209	1	l-ERY	up
55841	9.67455e-09	-5.97733	209	1	l-ERY	up
8036	1.10957e-08	-5.95113	209	1	l-ERY	up
2872	1.13565e-08	-5.94668	209	1	l-ERY	up
81688	1.16515e-08	-5.94177	209	1	l-ERY	up
51606	1.20723e-08	-5.93497	209	1	l-ERY	up
1392	1.30118e-08	-5.92059	209	1	l-ERY	up
11261	1.33131e-08	-5.91619	209	1	l-ERY	up
26284	1.34709e-08	-5.91393	209	1	l-ERY	up
3020	1.48063e-08	-5.89574	209	1	l-ERY	up
55014	1.50652e-08	-5.8924	209	1	l-ERY	up
9536	1.52122e-08	-5.89053	209	1	l-ERY	up
11247	1.55083e-08	-5.88681	209	1	l-ERY	up
10284	1.56938e-08	-5.88452	209	1	l-ERY	up
10171	1.62836e-08	-5.8774	209	1	l-ERY	up
7763	1.67113e-08	-5.8724	209	1	l-ERY	up
6491	1.6744e-08	-5.87202	209	1	l-ERY	up
11258	1.67779e-08	-5.87163	209	1	l-ERY	up
4088	1.69599e-08	-5.86954	209	1	l-ERY	up
5119	1.89287e-08	-5.8483	209	1	l-ERY	up
2261	1.89898e-08	-5.84768	209	1	l-ERY	up
5707	1.95928e-08	-5.84162	209	1	l-ERY	up
1603	1.96042e-08	-5.84151	209	1	l-ERY	up
22880	1.98305e-08	-5.83928	209	1	l-ERY	up
7443	2.02036e-08	-5.83567	209	1	l-ERY	up
3196	2.1111e-08	-5.82715	209	1	l-ERY	up
4696	2.13223e-08	-5.82521	209	1	l-ERY	up
53905	2.21225e-08	-5.81806	209	1	l-ERY	up
9833	2.33109e-08	-5.80788	209	1	l-ERY	up
856	2.34313e-08	-5.80688	209	1	l-ERY	up
8634	2.34444e-08	-5.80677	209	1	l-ERY	up
9098	2.45405e-08	-5.79788	209	1	l-ERY	up
9097	2.5572e-08	-5.78985	209	1	l-ERY	up
3077	2.61165e-08	-5.78575	209	1	l-ERY	up
1977	2.61551e-08	-5.78546	209	1	l-ERY	up
55758	2.65501e-08	-5.78253	209	1	l-ERY	up
1314	2.69629e-08	-5.77952	209	1	l-ERY	up
6301	2.82592e-08	-5.77035	209	1	l-ERY	up
1389	2.9003e-08	-5.76527	209	1	l-ERY	up
51079	2.91657e-08	-5.76418	209	1	l-ERY	up
81611	2.92441e-08	-5.76366	209	1	l-ERY	up
4171	2.98522e-08	-5.75963	209	1	l-ERY	up
83444	3.0044e-08	-5.75838	209	1	l-ERY	up
1015	3.01665e-08	-5.75758	209	1	l-ERY	up
55916	3.06834e-08	-5.75426	209	1	l-ERY	up
862	3.11148e-08	-5.75152	209	1	l-ERY	up
128872	3.28917e-08	-5.74064	209	1	l-ERY	up
1810	3.28921e-08	-5.74064	209	1	l-ERY	up
4000	3.36397e-08	-5.73623	209	1	l-ERY	up
1645	3.43889e-08	-5.73191	209	1	l-ERY	up
11067	3.89921e-08	-5.70721	209	1	l-ERY	up
10228	3.97378e-08	-5.70348	209	1	l-ERY	up
10051	4.09038e-08	-5.69779	209	1	l-ERY	up
81544	4.52631e-08	-5.6778	209	1	l-ERY	up
6117	4.59937e-08	-5.67464	209	1	l-ERY	up
1565	4.72659e-08	-5.66925	209	1	l-ERY	up
196743	4.93986e-08	-5.66052	209	1	l-ERY	up
9778	4.95809e-08	-5.65979	209	1	l-ERY	up
54741	5.01399e-08	-5.65757	209	1	l-ERY	up
9446	5.08844e-08	-5.65465	209	1	l-ERY	up
14	5.15282e-08	-5.65216	209	1	l-ERY	up
8405	5.59408e-08	-5.63586	209	1	l-ERY	up
8417	5.67046e-08	-5.63317	209	1	l-ERY	up
3508	5.82882e-08	-5.62769	209	1	l-ERY	up
6499	5.90249e-08	-5.6252	209	1	l-ERY	up
55662	6.10484e-08	-5.61849	209	1	l-ERY	up
51108	6.35424e-08	-5.61052	209	1	l-ERY	up
64067	6.35505e-08	-5.6105	209	1	l-ERY	up
81606	6.35746e-08	-5.61042	209	1	l-ERY	up
8348	6.40554e-08	-5.60892	209	1	l-ERY	up
283131	6.57456e-08	-5.60373	209	1	l-ERY	up
1287	6.74382e-08	-5.59866	209	1	l-ERY	up
79733	6.7975e-08	-5.59708	209	1	l-ERY	up
92689	7.24283e-08	-5.58441	209	1	l-ERY	up
1340	7.2734e-08	-5.58357	209	1	l-ERY	up
5830	7.43971e-08	-5.57905	209	1	l-ERY	up
1385	7.44902e-08	-5.5788	209	1	l-ERY	up
262	8.44405e-08	-5.5537	209	1	l-ERY	up
51646	8.64287e-08	-5.54903	209	1	l-ERY	up
25924	9.00128e-08	-5.54087	209	1	l-ERY	up
1491	9.03787e-08	-5.54006	209	1	l-ERY	up
1636	9.12893e-08	-5.53804	209	1	l-ERY	up
23112	9.23334e-08	-5.53576	209	1	l-ERY	up
25937	9.62216e-08	-5.52746	209	1	l-ERY	up
4858	1.0172e-07	-5.51627	209	1	l-ERY	up
23741	1.05055e-07	-5.50977	209	1	l-ERY	up
1762	1.05314e-07	-5.50928	209	1	l-ERY	up
134	1.12442e-07	-5.49606	209	1	l-ERY	up
192683	1.19187e-07	-5.48428	209	1	l-ERY	up
4051	1.2092e-07	-5.48136	209	1	l-ERY	up
26036	1.23085e-07	-5.47777	209	1	l-ERY	up
118433	1.26675e-07	-5.47195	209	1	l-ERY	up
54866	1.28327e-07	-5.46932	209	1	l-ERY	up
4052	1.38217e-07	-5.45426	209	1	l-ERY	up
29028	1.41894e-07	-5.44893	209	1	l-ERY	up
3047	1.47488e-07	-5.44106	209	1	l-ERY	up
6092	1.54242e-07	-5.43195	209	1	l-ERY	up
11017	1.62953e-07	-5.42076	209	1	l-ERY	up
2305	1.67228e-07	-5.41547	209	1	l-ERY	up
79611	1.6906e-07	-5.41325	209	1	l-ERY	up
3698	1.70839e-07	-5.41111	209	1	l-ERY	up
9821	1.70914e-07	-5.41102	209	1	l-ERY	up
729164	1.71458e-07	-5.41037	209	1	l-ERY	up
11130	1.71743e-07	-5.41003	209	1	l-ERY	up
63941	1.76585e-07	-5.40435	209	1	l-ERY	up
28511	1.77119e-07	-5.40374	209	1	l-ERY	up
8476	1.77233e-07	-5.40361	209	1	l-ERY	up
25825	1.77372e-07	-5.40344	209	1	l-ERY	up
64834	1.78813e-07	-5.40179	209	1	l-ERY	up
115708	1.89992e-07	-5.38938	209	1	l-ERY	up
79984	1.91843e-07	-5.3874	209	1	l-ERY	up
8291	1.94907e-07	-5.38415	209	1	l-ERY	up
3550	1.97509e-07	-5.38143	209	1	l-ERY	up
9185	2.07257e-07	-5.37155	209	1	l-ERY	up
79000	2.33634e-07	-5.34693	209	1	l-ERY	up
8878	2.3742e-07	-5.34362	209	1	l-ERY	up
23594	2.39493e-07	-5.34183	209	1	l-ERY	up
3661	2.47094e-07	-5.33539	209	1	l-ERY	up
26235	2.52044e-07	-5.3313	209	1	l-ERY	up
83737	2.61317e-07	-5.32384	209	1	l-ERY	up
10116	2.62676e-07	-5.32277	209	1	l-ERY	up
10587	2.67163e-07	-5.31927	209	1	l-ERY	up
10957	2.76818e-07	-5.31193	209	1	l-ERY	up
9334	3.07373e-07	-5.29024	209	1	l-ERY	up
5519	3.10284e-07	-5.28828	209	1	l-ERY	up
9724	3.12061e-07	-5.2871	209	1	l-ERY	up
11336	3.12176e-07	-5.28702	209	1	l-ERY	up
10215	3.28449e-07	-5.27647	209	1	l-ERY	up
4712	3.30614e-07	-5.2751	209	1	l-ERY	up
1719	3.31825e-07	-5.27434	209	1	l-ERY	up
6881	3.36191e-07	-5.27163	209	1	l-ERY	up
5444	3.37993e-07	-5.27051	209	1	l-ERY	up
2959	3.51358e-07	-5.26244	209	1	l-ERY	up
9699	3.5962e-07	-5.2576	209	1	l-ERY	up
3670	3.71831e-07	-5.25064	209	1	l-ERY	up
3201	3.7404e-07	-5.24941	209	1	l-ERY	up
23358	3.89009e-07	-5.24122	209	1	l-ERY	up
55970	3.94698e-07	-5.23819	209	1	l-ERY	up
50859	4.12289e-07	-5.22907	209	1	l-ERY	up
80219	4.36637e-07	-5.21706	209	1	l-ERY	up
64077	4.51404e-07	-5.21009	209	1	l-ERY	up
7035	4.76568e-07	-5.19871	209	1	l-ERY	up
8343	4.84312e-07	-5.19532	209	1	l-ERY	up
2810	4.84751e-07	-5.19513	209	1	l-ERY	up
745	4.97886e-07	-5.18951	209	1	l-ERY	up
10477	4.99851e-07	-5.18868	209	1	l-ERY	up
1070	5.06694e-07	-5.18582	209	1	l-ERY	up
367	5.12604e-07	-5.18338	209	1	l-ERY	up
348094	5.58277e-07	-5.1654	209	1	l-ERY	up
5440	5.81815e-07	-5.15668	209	1	l-ERY	up
57171	5.85896e-07	-5.15521	209	1	l-ERY	up
2274	5.86469e-07	-5.155	209	1	l-ERY	up
9263	6.38198e-07	-5.13712	209	1	l-ERY	up
26013	6.72748e-07	-5.12594	209	1	l-ERY	up
10930	6.84406e-07	-5.1223	209	1	l-ERY	up
347733	7.01144e-07	-5.11717	209	1	l-ERY	up
286343	7.18539e-07	-5.11196	209	1	l-ERY	up
317662	7.28078e-07	-5.10916	209	1	l-ERY	up
7159	7.39682e-07	-5.1058	209	1	l-ERY	up
7468	7.74912e-07	-5.09589	209	1	l-ERY	up
64793	7.84713e-07	-5.09321	209	1	l-ERY	up
29966	7.87988e-07	-5.09233	209	1	l-ERY	up
8493	8.36365e-07	-5.07962	209	1	l-ERY	up
5460	8.50272e-07	-5.07609	209	1	l-ERY	up
80263	8.54536e-07	-5.07503	209	1	l-ERY	up
5713	8.80571e-07	-5.06861	209	1	l-ERY	up
26986	8.90252e-07	-5.06627	209	1	l-ERY	up
10944	9.0339e-07	-5.06314	209	1	l-ERY	up
59340	9.30592e-07	-5.05679	209	1	l-ERY	up
56929	9.48434e-07	-5.05272	209	1	l-ERY	up
29899	1.00287e-06	-5.04075	209	1	l-ERY	up
6390	1.09061e-06	-5.02272	209	1	l-ERY	up
1296	1.09945e-06	-5.02098	209	1	l-ERY	up
10938	1.12779e-06	-5.0155	209	1	l-ERY	up
51720	1.18349e-06	-5.0051	209	1	l-ERY	up
90864	1.3065e-06	-4.98374	209	1	l-ERY	up
8354	1.31876e-06	-4.98171	209	1	l-ERY	up
54868	1.33256e-06	-4.97946	209	1	l-ERY	up
66035	1.37725e-06	-4.97231	209	1	l-ERY	up
2778	1.40103e-06	-4.9686	209	1	l-ERY	up
5983	1.40495e-06	-4.96799	209	1	l-ERY	up
957	1.45162e-06	-4.9609	209	1	l-ERY	up
9625	1.47111e-06	-4.958	209	1	l-ERY	up
51322	1.49307e-06	-4.95478	209	1	l-ERY	up
9856	1.54195e-06	-4.94778	209	1	l-ERY	up
4072	1.55087e-06	-4.94652	209	1	l-ERY	up
112479	1.61855e-06	-4.93722	209	1	l-ERY	up
11018	1.62863e-06	-4.93587	209	1	l-ERY	up
51026	1.63381e-06	-4.93518	209	1	l-ERY	up
5357	1.69223e-06	-4.92751	209	1	l-ERY	up
6284	1.73494e-06	-4.92207	209	1	l-ERY	up
993	1.78529e-06	-4.91582	209	1	l-ERY	up
54535	1.81108e-06	-4.91269	209	1	l-ERY	up
51335	1.82749e-06	-4.91071	209	1	l-ERY	up
8315	1.93233e-06	-4.8985	209	1	l-ERY	up
10018	1.97632e-06	-4.89356	209	1	l-ERY	up
9842	2.00253e-06	-4.89067	209	1	l-ERY	up
7257	2.0531e-06	-4.8852	209	1	l-ERY	up
55766	2.07668e-06	-4.88269	209	1	l-ERY	up
440456	2.09247e-06	-4.88103	209	1	l-ERY	up
1604	2.0927e-06	-4.881	209	1	l-ERY	up
22833	2.12378e-06	-4.87776	209	1	l-ERY	up
3981	2.15336e-06	-4.87472	209	1	l-ERY	up
3576	2.24453e-06	-4.8656	209	1	l-ERY	up
117178	2.25939e-06	-4.86414	209	1	l-ERY	up
3303	2.27997e-06	-4.86215	209	1	l-ERY	up
7702	2.30649e-06	-4.8596	209	1	l-ERY	up
10075	2.30932e-06	-4.85933	209	1	l-ERY	up
9508	2.31215e-06	-4.85906	209	1	l-ERY	up
23389	2.4279e-06	-4.84828	209	1	l-ERY	up
2185	2.45109e-06	-4.84618	209	1	l-ERY	up
5564	2.54072e-06	-4.83824	209	1	l-ERY	up
84934	2.58187e-06	-4.83469	209	1	l-ERY	up
57472	2.62429e-06	-4.83108	209	1	l-ERY	up
5716	2.6925e-06	-4.8254	209	1	l-ERY	up
10592	2.70676e-06	-4.82423	209	1	l-ERY	up
54892	2.71082e-06	-4.8239	209	1	l-ERY	up
4357	2.82116e-06	-4.81505	209	1	l-ERY	up
85477	2.91374e-06	-4.80788	209	1	l-ERY	up
399491	2.93874e-06	-4.80598	209	1	l-ERY	up
94239	3.02088e-06	-4.79985	209	1	l-ERY	up
80199	3.02347e-06	-4.79966	209	1	l-ERY	up
55301	3.09281e-06	-4.79462	209	1	l-ERY	up
203068	3.36208e-06	-4.77601	209	1	l-ERY	up
11094	3.38208e-06	-4.77468	209	1	l-ERY	up
9582	3.438e-06	-4.77102	209	1	l-ERY	up
1761	3.45546e-06	-4.76989	209	1	l-ERY	up
9910	3.46935e-06	-4.76899	209	1	l-ERY	up
54682	3.48989e-06	-4.76767	209	1	l-ERY	up
79943	3.50337e-06	-4.76681	209	1	l-ERY	up
2527	3.52071e-06	-4.76571	209	1	l-ERY	up
79602	3.54771e-06	-4.764	209	1	l-ERY	up
23588	3.60526e-06	-4.7604	209	1	l-ERY	up
7844	3.64752e-06	-4.75779	209	1	l-ERY	up
22938	3.73722e-06	-4.75235	209	1	l-ERY	up
4628	3.7906e-06	-4.74917	209	1	l-ERY	up
78998	3.88802e-06	-4.74348	209	1	l-ERY	up
84253	3.89286e-06	-4.7432	209	1	l-ERY	up
10276	3.92404e-06	-4.74141	209	1	l-ERY	up
5704	3.92874e-06	-4.74115	209	1	l-ERY	up
3148	3.99456e-06	-4.73742	209	1	l-ERY	up
4987	4.15087e-06	-4.72879	209	1	l-ERY	up
10347	4.20234e-06	-4.72602	209	1	l-ERY	up
2879	4.23536e-06	-4.72426	209	1	l-ERY	up
10555	4.3489e-06	-4.7183	209	1	l-ERY	up
23399	4.62329e-06	-4.70451	209	1	l-ERY	up
22854	4.66601e-06	-4.70243	209	1	l-ERY	up
2731	4.67136e-06	-4.70217	209	1	l-ERY	up
27044	4.67402e-06	-4.70204	209	1	l-ERY	up
6009	4.69873e-06	-4.70085	209	1	l-ERY	up
79676	4.74208e-06	-4.69878	209	1	l-ERY	up
6296	4.98544e-06	-4.68746	209	1	l-ERY	up
55212	5.23215e-06	-4.67652	209	1	l-ERY	up
10675	5.30681e-06	-4.67331	209	1	l-ERY	up
7311	5.40327e-06	-4.66922	209	1	l-ERY	up
124583	5.41932e-06	-4.66855	209	1	l-ERY	up
51393	5.46189e-06	-4.66677	209	1	l-ERY	up
1368	5.55011e-06	-4.66313	209	1	l-ERY	up
9168	3.3703e-62	24.0798	209	-1	l-ERY	down
9535	2.89564e-55	21.6394	209	-1	l-ERY	down
9459	1.74943e-48	19.3512	209	-1	l-ERY	down
7114	2.89569e-47	18.9486	209	-1	l-ERY	down
397	1.69412e-46	18.6963	209	-1	l-ERY	down
963	2.34513e-45	18.3227	209	-1	l-ERY	down
10659	7.813e-44	17.827	209	-1	l-ERY	down
10346	1.78689e-42	17.387	209	-1	l-ERY	down
6170	2.00248e-42	17.371	209	-1	l-ERY	down
1915	9.84022e-42	17.148	209	-1	l-ERY	down
392501	4.18555e-39	16.3046	209	-1	l-ERY	down
3428	1.59652e-38	16.1189	209	-1	l-ERY	down
439992	4.35513e-38	15.9798	209	-1	l-ERY	down
4683	3.24328e-37	15.702	209	-1	l-ERY	down
6228	4.49403e-37	15.6569	209	-1	l-ERY	down
6167	1.58216e-36	15.483	209	-1	l-ERY	down
678	1.82378e-36	15.4634	209	-1	l-ERY	down
55843	2.24832e-35	15.1168	209	-1	l-ERY	down
6189	2.57055e-35	15.0983	209	-1	l-ERY	down
6155	2.99132e-35	15.0774	209	-1	l-ERY	down
11158	4.01475e-35	15.0368	209	-1	l-ERY	down
441454	1.35017e-34	14.8697	209	-1	l-ERY	down
56995	3.14671e-34	14.7531	209	-1	l-ERY	down
51634	5.16301e-33	14.3678	209	-1	l-ERY	down
23344	7.15234e-33	14.323	209	-1	l-ERY	down
5771	9.60117e-33	14.2824	209	-1	l-ERY	down
23036	1.24398e-32	14.2468	209	-1	l-ERY	down
23077	1.6715e-32	14.2061	209	-1	l-ERY	down
643287	1.90134e-32	14.1883	209	-1	l-ERY	down
64750	2.62308e-32	14.144	209	-1	l-ERY	down
103	3.15026e-32	14.1188	209	-1	l-ERY	down
1794	6.07603e-32	14.0283	209	-1	l-ERY	down
5579	8.60774e-32	13.9804	209	-1	l-ERY	down
6191	8.61756e-32	13.9802	209	-1	l-ERY	down
6161	1.72291e-31	13.8848	209	-1	l-ERY	down
388677	1.9346e-31	13.8688	209	-1	l-ERY	down
23499	2.83342e-31	13.8163	209	-1	l-ERY	down
26136	2.83516e-31	13.8162	209	-1	l-ERY	down
3936	2.83802e-31	13.816	209	-1	l-ERY	down
5777	5.77202e-31	13.7182	209	-1	l-ERY	down
5757	6.78754e-31	13.6959	209	-1	l-ERY	down
6093	8.47028e-31	13.6654	209	-1	l-ERY	down
124199	8.6531e-31	13.6624	209	-1	l-ERY	down
54765	9.74308e-31	13.6461	209	-1	l-ERY	down
1386	1.05511e-30	13.6351	209	-1	l-ERY	down
1445	1.06475e-30	13.6338	209	-1	l-ERY	down
51703	1.22918e-30	13.614	209	-1	l-ERY	down
6139	1.77998e-30	13.563	209	-1	l-ERY	down
1655	2.044e-30	13.5439	209	-1	l-ERY	down
4820	2.34514e-30	13.5249	209	-1	l-ERY	down
1622	2.4586e-30	13.5184	209	-1	l-ERY	down
5347	4.05964e-30	13.4493	209	-1	l-ERY	down
840	4.8781e-30	13.4239	209	-1	l-ERY	down
6210	5.65719e-30	13.4035	209	-1	l-ERY	down
6233	5.97914e-30	13.3958	209	-1	l-ERY	down
150472	1.06718e-29	13.3159	209	-1	l-ERY	down
6138	1.09754e-29	13.312	209	-1	l-ERY	down
9202	1.20962e-29	13.2986	209	-1	l-ERY	down
5880	1.28683e-29	13.29	209	-1	l-ERY	down
54520	1.47262e-29	13.2714	209	-1	l-ERY	down
3059	2.34794e-29	13.207	209	-1	l-ERY	down
2313	2.48518e-29	13.1991	209	-1	l-ERY	down
10484	2.55164e-29	13.1955	209	-1	l-ERY	down
54440	2.84791e-29	13.1803	209	-1	l-ERY	down
23521	2.93867e-29	13.176	209	-1	l-ERY	down
2339	3.20574e-29	13.164	209	-1	l-ERY	down
11064	3.53269e-29	13.1505	209	-1	l-ERY	down
144983	5.90441e-29	13.0796	209	-1	l-ERY	down
6235	6.20581e-29	13.0727	209	-1	l-ERY	down
6229	7.18535e-29	13.0524	209	-1	l-ERY	down
6232	9.50001e-29	13.0138	209	-1	l-ERY	down
29997	1.20748e-28	12.9806	209	-1	l-ERY	down
55578	1.53961e-28	12.947	209	-1	l-ERY	down
2746	1.63886e-28	12.9384	209	-1	l-ERY	down
9324	1.7192e-28	12.9317	209	-1	l-ERY	down
6147	1.79583e-28	12.9257	209	-1	l-ERY	down
374819	2.7306e-28	12.8677	209	-1	l-ERY	down
10109	2.82835e-28	12.8628	209	-1	l-ERY	down
389435	2.91951e-28	12.8584	209	-1	l-ERY	down
55699	3.74836e-28	12.8238	209	-1	l-ERY	down
5788	4.54871e-28	12.797	209	-1	l-ERY	down
9770	5.87612e-28	12.7615	209	-1	l-ERY	down
6156	7.41445e-28	12.7293	209	-1	l-ERY	down
3551	7.60031e-28	12.7259	209	-1	l-ERY	down
7846	8.55262e-28	12.7095	209	-1	l-ERY	down
23405	9.90672e-28	12.6891	209	-1	l-ERY	down
54537	1.41831e-27	12.6393	209	-1	l-ERY	down
9716	1.87648e-27	12.6005	209	-1	l-ERY	down
158852	2.55425e-27	12.5577	209	-1	l-ERY	down
2124	2.56415e-27	12.5571	209	-1	l-ERY	down
54832	2.76856e-27	12.5465	209	-1	l-ERY	down
284565	3.84315e-27	12.5009	209	-1	l-ERY	down
7175	4.02122e-27	12.4946	209	-1	l-ERY	down
8725	4.15504e-27	12.4901	209	-1	l-ERY	down
3516	4.30728e-27	12.4851	209	-1	l-ERY	down
51107	4.5512e-27	12.4774	209	-1	l-ERY	down
71	5.13668e-27	12.4606	209	-1	l-ERY	down
5293	5.46494e-27	12.452	209	-1	l-ERY	down
9204	5.90731e-27	12.4412	209	-1	l-ERY	down
5272	6.27637e-27	12.4328	209	-1	l-ERY	down
8454	7.65568e-27	12.4051	209	-1	l-ERY	down
6733	8.12787e-27	12.3968	209	-1	l-ERY	down
10487	9.39234e-27	12.3767	209	-1	l-ERY	down
54780	1.02207e-26	12.3649	209	-1	l-ERY	down
80017	1.19517e-26	12.3432	209	-1	l-ERY	down
138050	1.575e-26	12.3048	209	-1	l-ERY	down
51123	2.29043e-26	12.2526	209	-1	l-ERY	down
4363	2.29762e-26	12.2522	209	-1	l-ERY	down
6432	2.33424e-26	12.25	209	-1	l-ERY	down
7431	2.43472e-26	12.2441	209	-1	l-ERY	down
9909	2.51803e-26	12.2394	209	-1	l-ERY	down
4478	2.62214e-26	12.2337	209	-1	l-ERY	down
3150	2.62334e-26	12.2337	209	-1	l-ERY	down
9938	2.6345e-26	12.2331	209	-1	l-ERY	down
283349	2.77276e-26	12.226	209	-1	l-ERY	down
3646	2.79917e-26	12.2246	209	-1	l-ERY	down
10384	3.25461e-26	12.2036	209	-1	l-ERY	down
9208	3.93294e-26	12.1772	209	-1	l-ERY	down
80254	4.08757e-26	12.1718	209	-1	l-ERY	down
143	4.29975e-26	12.1648	209	-1	l-ERY	down
7267	4.86464e-26	12.1476	209	-1	l-ERY	down
442871	6.67203e-26	12.1035	209	-1	l-ERY	down
50650	7.21723e-26	12.0925	209	-1	l-ERY	down
6143	7.26438e-26	12.0916	209	-1	l-ERY	down
51816	8.03224e-26	12.0776	209	-1	l-ERY	down
51232	8.40362e-26	12.0713	209	-1	l-ERY	down
84864	1.09572e-25	12.0342	209	-1	l-ERY	down
6194	1.10362e-25	12.0332	209	-1	l-ERY	down
4200	1.46597e-25	11.9935	209	-1	l-ERY	down
51635	1.46878e-25	11.9932	209	-1	l-ERY	down
144581	1.64338e-25	11.9775	209	-1	l-ERY	down
4065	1.93218e-25	11.9549	209	-1	l-ERY	down
865	2.25174e-25	11.9335	209	-1	l-ERY	down
6146	2.25649e-25	11.9332	209	-1	l-ERY	down
5567	2.3317e-25	11.9286	209	-1	l-ERY	down
1933	2.74965e-25	11.9055	209	-1	l-ERY	down
7048	3.47507e-25	11.8727	209	-1	l-ERY	down
1072	3.75596e-25	11.8618	209	-1	l-ERY	down
10000	4.03916e-25	11.8517	209	-1	l-ERY	down
6224	5.70805e-25	11.8032	209	-1	l-ERY	down
10473	5.99711e-25	11.7963	209	-1	l-ERY	down
23157	6.29249e-25	11.7895	209	-1	l-ERY	down
94158	6.56459e-25	11.7836	209	-1	l-ERY	down
23598	6.89886e-25	11.7766	209	-1	l-ERY	down
7514	6.98041e-25	11.775	209	-1	l-ERY	down
545	7.59378e-25	11.7631	209	-1	l-ERY	down
10802	9.45317e-25	11.7324	209	-1	l-ERY	down
10199	1.23923e-24	11.6944	209	-1	l-ERY	down
4736	1.26794e-24	11.6912	209	-1	l-ERY	down
342994	1.37143e-24	11.6802	209	-1	l-ERY	down
64173	1.62749e-24	11.6561	209	-1	l-ERY	down
6124	2.14688e-24	11.6172	209	-1	l-ERY	down
8635	2.35767e-24	11.604	209	-1	l-ERY	down
4534	2.42556e-24	11.6	209	-1	l-ERY	down
5699	3.10546e-24	11.5652	209	-1	l-ERY	down
23215	3.11171e-24	11.5649	209	-1	l-ERY	down
171392	3.39555e-24	11.5526	209	-1	l-ERY	down
55619	3.46647e-24	11.5497	209	-1	l-ERY	down
51019	3.70646e-24	11.5403	209	-1	l-ERY	down
643314	4.06993e-24	11.5271	209	-1	l-ERY	down
5721	4.50589e-24	11.5128	209	-1	l-ERY	down
7360	4.78173e-24	11.5044	209	-1	l-ERY	down
23269	5.22723e-24	11.4919	209	-1	l-ERY	down
4673	5.50674e-24	11.4845	209	-1	l-ERY	down
9815	5.5829e-24	11.4826	209	-1	l-ERY	down
23534	5.84234e-24	11.4762	209	-1	l-ERY	down
23048	6.30911e-24	11.4653	209	-1	l-ERY	down
1967	7.12355e-24	11.4482	209	-1	l-ERY	down
25816	7.55567e-24	11.4399	209	-1	l-ERY	down
57446	8.73346e-24	11.4195	209	-1	l-ERY	down
29969	9.77673e-24	11.4035	209	-1	l-ERY	down
5209	1.04146e-23	11.3946	209	-1	l-ERY	down
5423	1.0637e-23	11.3916	209	-1	l-ERY	down
22883	1.11207e-23	11.3853	209	-1	l-ERY	down
11311	1.17279e-23	11.3778	209	-1	l-ERY	down
10097	1.32688e-23	11.3604	209	-1	l-ERY	down
8826	1.53211e-23	11.3401	209	-1	l-ERY	down
11342	1.60421e-23	11.3336	209	-1	l-ERY	down
51316	1.77336e-23	11.3194	209	-1	l-ERY	down
7798	1.85606e-23	11.3129	209	-1	l-ERY	down
51230	2.06645e-23	11.2977	209	-1	l-ERY	down
57234	2.21049e-23	11.2882	209	-1	l-ERY	down
6217	2.23601e-23	11.2866	209	-1	l-ERY	down
5478	2.24749e-23	11.2859	209	-1	l-ERY	down
3561	2.30801e-23	11.2821	209	-1	l-ERY	down
153201	2.44671e-23	11.2738	209	-1	l-ERY	down
26156	3.47069e-23	11.2243	209	-1	l-ERY	down
837	4.48542e-23	11.188	209	-1	l-ERY	down
7670	5.12826e-23	11.169	209	-1	l-ERY	down
23760	5.30857e-23	11.1641	209	-1	l-ERY	down
78991	5.33752e-23	11.1633	209	-1	l-ERY	down
27000	5.35569e-23	11.1628	209	-1	l-ERY	down
6160	5.59355e-23	11.1567	209	-1	l-ERY	down
55734	5.85924e-23	11.1501	209	-1	l-ERY	down
10565	6.11065e-23	11.1441	209	-1	l-ERY	down
64393	6.27972e-23	11.1402	209	-1	l-ERY	down
9849	6.29457e-23	11.1399	209	-1	l-ERY	down
6990	6.30725e-23	11.1396	209	-1	l-ERY	down
283768	6.80804e-23	11.1288	209	-1	l-ERY	down
23360	7.27078e-23	11.1194	209	-1	l-ERY	down
445372	7.40893e-23	11.1167	209	-1	l-ERY	down
5436	7.50118e-23	11.115	209	-1	l-ERY	down
6201	7.66338e-23	11.112	209	-1	l-ERY	down
10657	7.82385e-23	11.109	209	-1	l-ERY	down
144699	7.99265e-23	11.106	209	-1	l-ERY	down
728411	8.37051e-23	11.0994	209	-1	l-ERY	down
81603	8.39084e-23	11.0991	209	-1	l-ERY	down
9987	8.48621e-23	11.0975	209	-1	l-ERY	down
81608	8.75126e-23	11.0931	209	-1	l-ERY	down
7442	8.76185e-23	11.0929	209	-1	l-ERY	down
7699	1.07416e-22	11.064	209	-1	l-ERY	down
