Gene.ID	p.value	ttest.z.score	Degrees.of.freedom	Direction	cell.type	updown	hgnc.symbol
11018	1.62863e-06	-4.93587	209	1	l-ERY	up	TMED1
51026	1.63381e-06	-4.93518	209	1	l-ERY	up	GOLT1B
5357	1.69223e-06	-4.92751	209	1	l-ERY	up	PLS1
6284	1.73494e-06	-4.92207	209	1	l-ERY	up	S100A13
993	1.78529e-06	-4.91582	209	1	l-ERY	up	CDC25A
54535	1.81108e-06	-4.91269	209	1	l-ERY	up	CCHCR1
51335	1.82749e-06	-4.91071	209	1	l-ERY	up	NGRN
8315	1.93233e-06	-4.8985	209	1	l-ERY	up	BRAP
10018	1.97632e-06	-4.89356	209	1	l-ERY	up	BCL2L11
9842	2.00253e-06	-4.89067	209	1	l-ERY	up	PLEKHM1
7257	2.0531e-06	-4.8852	209	1	l-ERY	up	TSNAX
55766	2.07668e-06	-4.88269	209	1	l-ERY	up	H2AFJ
440456	2.09247e-06	-4.88103	209	1	l-ERY	up	PLEKHM1P1
1604	2.0927e-06	-4.881	209	1	l-ERY	up	CD55
22833	2.12378e-06	-4.87776	209	1	l-ERY	up	NA
3981	2.15336e-06	-4.87472	209	1	l-ERY	up	LIG4
3576	2.24453e-06	-4.8656	209	1	l-ERY	up	CXCL8
117178	2.25939e-06	-4.86414	209	1	l-ERY	up	SSX2IP
3303	2.27997e-06	-4.86215	209	1	l-ERY	up	HSPA1A
7702	2.30649e-06	-4.8596	209	1	l-ERY	up	ZNF143
10075	2.30932e-06	-4.85933	209	1	l-ERY	up	HUWE1
9508	2.31215e-06	-4.85906	209	1	l-ERY	up	ADAMTS3
23389	2.4279e-06	-4.84828	209	1	l-ERY	up	MED13L
2185	2.45109e-06	-4.84618	209	1	l-ERY	up	PTK2B
5564	2.54072e-06	-4.83824	209	1	l-ERY	up	PRKAB1
84934	2.58187e-06	-4.83469	209	1	l-ERY	up	RITA1
57472	2.62429e-06	-4.83108	209	1	l-ERY	up	CNOT6
5716	2.6925e-06	-4.8254	209	1	l-ERY	up	PSMD10
10592	2.70676e-06	-4.82423	209	1	l-ERY	up	SMC2
54892	2.71082e-06	-4.8239	209	1	l-ERY	up	NCAPG2
4357	2.82116e-06	-4.81505	209	1	l-ERY	up	MPST
85477	2.91374e-06	-4.80788	209	1	l-ERY	up	SCIN
399491	2.93874e-06	-4.80598	209	1	l-ERY	up	NA
94239	3.02088e-06	-4.79985	209	1	l-ERY	up	H2AFV
80199	3.02347e-06	-4.79966	209	1	l-ERY	up	FUZ
55301	3.09281e-06	-4.79462	209	1	l-ERY	up	OLAH
203068	3.36208e-06	-4.77601	209	1	l-ERY	up	TUBB
11094	3.38208e-06	-4.77468	209	1	l-ERY	up	CACFD1
9582	3.438e-06	-4.77102	209	1	l-ERY	up	APOBEC3B
1761	3.45546e-06	-4.76989	209	1	l-ERY	up	DMRT1
9910	3.46935e-06	-4.76899	209	1	l-ERY	up	RABGAP1L
54682	3.48989e-06	-4.76767	209	1	l-ERY	up	MANSC1
79943	3.50337e-06	-4.76681	209	1	l-ERY	up	ZNF696
2527	3.52071e-06	-4.76571	209	1	l-ERY	up	FUT5
79602	3.54771e-06	-4.764	209	1	l-ERY	up	ADIPOR2
23588	3.60526e-06	-4.7604	209	1	l-ERY	up	KLHDC2
7844	3.64752e-06	-4.75779	209	1	l-ERY	up	RNF103
22938	3.73722e-06	-4.75235	209	1	l-ERY	up	SNW1
4628	3.7906e-06	-4.74917	209	1	l-ERY	up	MYH10
78998	3.88802e-06	-4.74348	209	1	l-ERY	up	RHPN1-AS1
84253	3.89286e-06	-4.7432	209	1	l-ERY	up	GARNL3
10276	3.92404e-06	-4.74141	209	1	l-ERY	up	NET1
5704	3.92874e-06	-4.74115	209	1	l-ERY	up	PSMC4
3148	3.99456e-06	-4.73742	209	1	l-ERY	up	HMGB2
4987	4.15087e-06	-4.72879	209	1	l-ERY	up	OPRL1
10347	4.20234e-06	-4.72602	209	1	l-ERY	up	ABCA7
2879	4.23536e-06	-4.72426	209	1	l-ERY	up	GPX4
10555	4.3489e-06	-4.7183	209	1	l-ERY	up	AGPAT2
23399	4.62329e-06	-4.70451	209	1	l-ERY	up	CTDNEP1
22854	4.66601e-06	-4.70243	209	1	l-ERY	up	NTNG1
2731	4.67136e-06	-4.70217	209	1	l-ERY	up	GLDC
27044	4.67402e-06	-4.70204	209	1	l-ERY	up	SND1
6009	4.69873e-06	-4.70085	209	1	l-ERY	up	RHEB
79676	4.74208e-06	-4.69878	209	1	l-ERY	up	OGFOD2
6296	4.98544e-06	-4.68746	209	1	l-ERY	up	ACSM3
55212	5.23215e-06	-4.67652	209	1	l-ERY	up	BBS7
10675	5.30681e-06	-4.67331	209	1	l-ERY	up	CSPG5
7311	5.40327e-06	-4.66922	209	1	l-ERY	up	UBA52
124583	5.41932e-06	-4.66855	209	1	l-ERY	up	CANT1
51393	5.46189e-06	-4.66677	209	1	l-ERY	up	TRPV2
1368	5.55011e-06	-4.66313	209	1	l-ERY	up	CPM
9168	3.3703e-62	24.0798	209	-1	l-ERY	down	TMSB10
9535	2.89564e-55	21.6394	209	-1	l-ERY	down	GMFG
9459	1.74943e-48	19.3512	209	-1	l-ERY	down	ARHGEF6
7114	2.89569e-47	18.9486	209	-1	l-ERY	down	TMSB4X
397	1.69412e-46	18.6963	209	-1	l-ERY	down	ARHGDIB
963	2.34513e-45	18.3227	209	-1	l-ERY	down	CD53
10659	7.813e-44	17.827	209	-1	l-ERY	down	CELF2
10346	1.78689e-42	17.387	209	-1	l-ERY	down	TRIM22
6170	2.00248e-42	17.371	209	-1	l-ERY	down	RPL39
1915	9.84022e-42	17.148	209	-1	l-ERY	down	EEF1A1
392501	4.18555e-39	16.3046	209	-1	l-ERY	down	RPL26P36
3428	1.59652e-38	16.1189	209	-1	l-ERY	down	IFI16
439992	4.35513e-38	15.9798	209	-1	l-ERY	down	RPS3AP5
4683	3.24328e-37	15.702	209	-1	l-ERY	down	NBN
6228	4.49403e-37	15.6569	209	-1	l-ERY	down	RPS23
6167	1.58216e-36	15.483	209	-1	l-ERY	down	RPL37
678	1.82378e-36	15.4634	209	-1	l-ERY	down	ZFP36L2
55843	2.24832e-35	15.1168	209	-1	l-ERY	down	ARHGAP15
6189	2.57055e-35	15.0983	209	-1	l-ERY	down	RPS3A
6155	2.99132e-35	15.0774	209	-1	l-ERY	down	RPL27
11158	4.01475e-35	15.0368	209	-1	l-ERY	down	RABL2B
441454	1.35017e-34	14.8697	209	-1	l-ERY	down	PTMAP11
56995	3.14671e-34	14.7531	209	-1	l-ERY	down	TULP4
51634	5.16301e-33	14.3678	209	-1	l-ERY	down	RBMX2
23344	7.15234e-33	14.323	209	-1	l-ERY	down	ESYT1
5771	9.60117e-33	14.2824	209	-1	l-ERY	down	PTPN2
23036	1.24398e-32	14.2468	209	-1	l-ERY	down	ZNF292
23077	1.6715e-32	14.2061	209	-1	l-ERY	down	MYCBP2
643287	1.90134e-32	14.1883	209	-1	l-ERY	down	NA
64750	2.62308e-32	14.144	209	-1	l-ERY	down	SMURF2
103	3.15026e-32	14.1188	209	-1	l-ERY	down	ADAR
1794	6.07603e-32	14.0283	209	-1	l-ERY	down	DOCK2
5579	8.60774e-32	13.9804	209	-1	l-ERY	down	PRKCB
6191	8.61756e-32	13.9802	209	-1	l-ERY	down	RPS4X
6161	1.72291e-31	13.8848	209	-1	l-ERY	down	RPL32
388677	1.9346e-31	13.8688	209	-1	l-ERY	down	NOTCH2NLA
23499	2.83342e-31	13.8163	209	-1	l-ERY	down	MACF1
26136	2.83516e-31	13.8162	209	-1	l-ERY	down	TES
3936	2.83802e-31	13.816	209	-1	l-ERY	down	LCP1
5777	5.77202e-31	13.7182	209	-1	l-ERY	down	PTPN6
5757	6.78754e-31	13.6959	209	-1	l-ERY	down	PTMA
6093	8.47028e-31	13.6654	209	-1	l-ERY	down	ROCK1
124199	8.6531e-31	13.6624	209	-1	l-ERY	down	EEF1A1P38
54765	9.74308e-31	13.6461	209	-1	l-ERY	down	TRIM44
1386	1.05511e-30	13.6351	209	-1	l-ERY	down	ATF2
1445	1.06475e-30	13.6338	209	-1	l-ERY	down	CSK
51703	1.22918e-30	13.614	209	-1	l-ERY	down	ACSL5
6139	1.77998e-30	13.563	209	-1	l-ERY	down	RPL17
1655	2.044e-30	13.5439	209	-1	l-ERY	down	DDX5
4820	2.34514e-30	13.5249	209	-1	l-ERY	down	NKTR
1622	2.4586e-30	13.5184	209	-1	l-ERY	down	DBI
5347	4.05964e-30	13.4493	209	-1	l-ERY	down	PLK1
840	4.8781e-30	13.4239	209	-1	l-ERY	down	CASP7
6210	5.65719e-30	13.4035	209	-1	l-ERY	down	RPS15A
6233	5.97914e-30	13.3958	209	-1	l-ERY	down	RPS27A
150472	1.06718e-29	13.3159	209	-1	l-ERY	down	CBWD2
6138	1.09754e-29	13.312	209	-1	l-ERY	down	RPL15
9202	1.20962e-29	13.2986	209	-1	l-ERY	down	ZMYM4
5880	1.28683e-29	13.29	209	-1	l-ERY	down	RAC2
54520	1.47262e-29	13.2714	209	-1	l-ERY	down	CCDC93
3059	2.34794e-29	13.207	209	-1	l-ERY	down	HCLS1
2313	2.48518e-29	13.1991	209	-1	l-ERY	down	FLI1
10484	2.55164e-29	13.1955	209	-1	l-ERY	down	SEC23A
54440	2.84791e-29	13.1803	209	-1	l-ERY	down	SASH3
23521	2.93867e-29	13.176	209	-1	l-ERY	down	RPL13A
2339	3.20574e-29	13.164	209	-1	l-ERY	down	FNTA
11064	3.53269e-29	13.1505	209	-1	l-ERY	down	CNTRL
144983	5.90441e-29	13.0796	209	-1	l-ERY	down	HNRNPA1L2
6235	6.20581e-29	13.0727	209	-1	l-ERY	down	RPS29
6229	7.18535e-29	13.0524	209	-1	l-ERY	down	RPS24
6232	9.50001e-29	13.0138	209	-1	l-ERY	down	RPS27
29997	1.20748e-28	12.9806	209	-1	l-ERY	down	NOP53
55578	1.53961e-28	12.947	209	-1	l-ERY	down	SUPT20H
2746	1.63886e-28	12.9384	209	-1	l-ERY	down	GLUD1
9324	1.7192e-28	12.9317	209	-1	l-ERY	down	HMGN3
6147	1.79583e-28	12.9257	209	-1	l-ERY	down	RPL23A
374819	2.7306e-28	12.8677	209	-1	l-ERY	down	LRRC37A3
10109	2.82835e-28	12.8628	209	-1	l-ERY	down	ARPC2
389435	2.91951e-28	12.8584	209	-1	l-ERY	down	RPL27AP6
55699	3.74836e-28	12.8238	209	-1	l-ERY	down	IARS2
5788	4.54871e-28	12.797	209	-1	l-ERY	down	PTPRC
9770	5.87612e-28	12.7615	209	-1	l-ERY	down	RASSF2
6156	7.41445e-28	12.7293	209	-1	l-ERY	down	RPL30
3551	7.60031e-28	12.7259	209	-1	l-ERY	down	IKBKB
7846	8.55262e-28	12.7095	209	-1	l-ERY	down	TUBA1A
23405	9.90672e-28	12.6891	209	-1	l-ERY	down	DICER1
54537	1.41831e-27	12.6393	209	-1	l-ERY	down	SHLD2
9716	1.87648e-27	12.6005	209	-1	l-ERY	down	AQR
158852	2.55425e-27	12.5577	209	-1	l-ERY	down	NA
2124	2.56415e-27	12.5571	209	-1	l-ERY	down	EVI2B
54832	2.76856e-27	12.5465	209	-1	l-ERY	down	VPS13C
284565	3.84315e-27	12.5009	209	-1	l-ERY	down	NBPF15
7175	4.02122e-27	12.4946	209	-1	l-ERY	down	TPR
8725	4.15504e-27	12.4901	209	-1	l-ERY	down	URI1
3516	4.30728e-27	12.4851	209	-1	l-ERY	down	RBPJ
51107	4.5512e-27	12.4774	209	-1	l-ERY	down	APH1A
71	5.13668e-27	12.4606	209	-1	l-ERY	down	ACTG1
5293	5.46494e-27	12.452	209	-1	l-ERY	down	PIK3CD
9204	5.90731e-27	12.4412	209	-1	l-ERY	down	ZMYM6
5272	6.27637e-27	12.4328	209	-1	l-ERY	down	SERPINB9
8454	7.65568e-27	12.4051	209	-1	l-ERY	down	CUL1
6733	8.12787e-27	12.3968	209	-1	l-ERY	down	SRPK2
10487	9.39234e-27	12.3767	209	-1	l-ERY	down	CAP1
54780	1.02207e-26	12.3649	209	-1	l-ERY	down	NSMCE4A
80017	1.19517e-26	12.3432	209	-1	l-ERY	down	DGLUCY
138050	1.575e-26	12.3048	209	-1	l-ERY	down	HGSNAT
51123	2.29043e-26	12.2526	209	-1	l-ERY	down	ZNF706
4363	2.29762e-26	12.2522	209	-1	l-ERY	down	ABCC1
6432	2.33424e-26	12.25	209	-1	l-ERY	down	SRSF7
7431	2.43472e-26	12.2441	209	-1	l-ERY	down	VIM
9909	2.51803e-26	12.2394	209	-1	l-ERY	down	DENND4B
4478	2.62214e-26	12.2337	209	-1	l-ERY	down	MSN
3150	2.62334e-26	12.2337	209	-1	l-ERY	down	HMGN1
9938	2.6345e-26	12.2331	209	-1	l-ERY	down	ARHGAP25
283349	2.77276e-26	12.226	209	-1	l-ERY	down	RASSF3
3646	2.79917e-26	12.2246	209	-1	l-ERY	down	EIF3E
10384	3.25461e-26	12.2036	209	-1	l-ERY	down	BTN3A3
9208	3.93294e-26	12.1772	209	-1	l-ERY	down	LRRFIP1
80254	4.08757e-26	12.1718	209	-1	l-ERY	down	CEP63
143	4.29975e-26	12.1648	209	-1	l-ERY	down	PARP4
7267	4.86464e-26	12.1476	209	-1	l-ERY	down	TTC3
442871	6.67203e-26	12.1035	209	-1	l-ERY	down	NA
50650	7.21723e-26	12.0925	209	-1	l-ERY	down	ARHGEF3
6143	7.26438e-26	12.0916	209	-1	l-ERY	down	RPL19
51816	8.03224e-26	12.0776	209	-1	l-ERY	down	ADA2
51232	8.40362e-26	12.0713	209	-1	l-ERY	down	CRIM1
84864	1.09572e-25	12.0342	209	-1	l-ERY	down	RIOX2
6194	1.10362e-25	12.0332	209	-1	l-ERY	down	RPS6
4200	1.46597e-25	11.9935	209	-1	l-ERY	down	ME2
51635	1.46878e-25	11.9932	209	-1	l-ERY	down	DHRS7
144581	1.64338e-25	11.9775	209	-1	l-ERY	down	RPL14P1
4065	1.93218e-25	11.9549	209	-1	l-ERY	down	LY75
865	2.25174e-25	11.9335	209	-1	l-ERY	down	CBFB
6146	2.25649e-25	11.9332	209	-1	l-ERY	down	RPL22
5567	2.3317e-25	11.9286	209	-1	l-ERY	down	PRKACB
1933	2.74965e-25	11.9055	209	-1	l-ERY	down	EEF1B2
7048	3.47507e-25	11.8727	209	-1	l-ERY	down	TGFBR2
1072	3.75596e-25	11.8618	209	-1	l-ERY	down	CFL1
10000	4.03916e-25	11.8517	209	-1	l-ERY	down	AKT3
6224	5.70805e-25	11.8032	209	-1	l-ERY	down	RPS20
10473	5.99711e-25	11.7963	209	-1	l-ERY	down	HMGN4
23157	6.29249e-25	11.7895	209	-1	l-ERY	down	SEPTIN6
94158	6.56459e-25	11.7836	209	-1	l-ERY	down	CDRT15P1
23598	6.89886e-25	11.7766	209	-1	l-ERY	down	PATZ1
7514	6.98041e-25	11.775	209	-1	l-ERY	down	XPO1
545	7.59378e-25	11.7631	209	-1	l-ERY	down	ATR
10802	9.45317e-25	11.7324	209	-1	l-ERY	down	SEC24A
10199	1.23923e-24	11.6944	209	-1	l-ERY	down	MPHOSPH10
4736	1.26794e-24	11.6912	209	-1	l-ERY	down	RPL10A
342994	1.37143e-24	11.6802	209	-1	l-ERY	down	RPL34P34
64173	1.62749e-24	11.6561	209	-1	l-ERY	down	NA
6124	2.14688e-24	11.6172	209	-1	l-ERY	down	RPL4
8635	2.35767e-24	11.604	209	-1	l-ERY	down	RNASET2
4534	2.42556e-24	11.6	209	-1	l-ERY	down	MTM1
5699	3.10546e-24	11.5652	209	-1	l-ERY	down	PSMB10
23215	3.11171e-24	11.5649	209	-1	l-ERY	down	PRRC2C
171392	3.39555e-24	11.5526	209	-1	l-ERY	down	ZNF675
55619	3.46647e-24	11.5497	209	-1	l-ERY	down	DOCK10
51019	3.70646e-24	11.5403	209	-1	l-ERY	down	WASHC3
643314	4.06993e-24	11.5271	209	-1	l-ERY	down	KIAA0754
5721	4.50589e-24	11.5128	209	-1	l-ERY	down	PSME2
7360	4.78173e-24	11.5044	209	-1	l-ERY	down	UGP2
23269	5.22723e-24	11.4919	209	-1	l-ERY	down	MGA
4673	5.50674e-24	11.4845	209	-1	l-ERY	down	NAP1L1
9815	5.5829e-24	11.4826	209	-1	l-ERY	down	GIT2
23534	5.84234e-24	11.4762	209	-1	l-ERY	down	TNPO3
23048	6.30911e-24	11.4653	209	-1	l-ERY	down	FNBP1
1967	7.12355e-24	11.4482	209	-1	l-ERY	down	EIF2B1
25816	7.55567e-24	11.4399	209	-1	l-ERY	down	TNFAIP8
57446	8.73346e-24	11.4195	209	-1	l-ERY	down	NDRG3
29969	9.77673e-24	11.4035	209	-1	l-ERY	down	MDFIC
5209	1.04146e-23	11.3946	209	-1	l-ERY	down	PFKFB3
5423	1.0637e-23	11.3916	209	-1	l-ERY	down	POLB
22883	1.11207e-23	11.3853	209	-1	l-ERY	down	CLSTN1
11311	1.17279e-23	11.3778	209	-1	l-ERY	down	VPS45
10097	1.32688e-23	11.3604	209	-1	l-ERY	down	ACTR2
8826	1.53211e-23	11.3401	209	-1	l-ERY	down	IQGAP1
11342	1.60421e-23	11.3336	209	-1	l-ERY	down	RNF13
51316	1.77336e-23	11.3194	209	-1	l-ERY	down	PLAC8
7798	1.85606e-23	11.3129	209	-1	l-ERY	down	LUZP1
51230	2.06645e-23	11.2977	209	-1	l-ERY	down	PHF20
57234	2.21049e-23	11.2882	209	-1	l-ERY	down	LINC00869
6217	2.23601e-23	11.2866	209	-1	l-ERY	down	RPS16
5478	2.24749e-23	11.2859	209	-1	l-ERY	down	PPIA
3561	2.30801e-23	11.2821	209	-1	l-ERY	down	IL2RG
153201	2.44671e-23	11.2738	209	-1	l-ERY	down	SLC36A2
26156	3.47069e-23	11.2243	209	-1	l-ERY	down	RSL1D1
837	4.48542e-23	11.188	209	-1	l-ERY	down	CASP4
7670	5.12826e-23	11.169	209	-1	l-ERY	down	NA
23760	5.30857e-23	11.1641	209	-1	l-ERY	down	PITPNB
78991	5.33752e-23	11.1633	209	-1	l-ERY	down	PCYOX1L
27000	5.35569e-23	11.1628	209	-1	l-ERY	down	DNAJC2
6160	5.59355e-23	11.1567	209	-1	l-ERY	down	RPL31
55734	5.85924e-23	11.1501	209	-1	l-ERY	down	ZFP64
10565	6.11065e-23	11.1441	209	-1	l-ERY	down	ARFGEF1
64393	6.27972e-23	11.1402	209	-1	l-ERY	down	ZMAT3
9849	6.29457e-23	11.1399	209	-1	l-ERY	down	ZNF518A
6990	6.30725e-23	11.1396	209	-1	l-ERY	down	DYNLT3
283768	6.80804e-23	11.1288	209	-1	l-ERY	down	GOLGA8G
23360	7.27078e-23	11.1194	209	-1	l-ERY	down	FNBP4
445372	7.40893e-23	11.1167	209	-1	l-ERY	down	TRIM6-TRIM34
5436	7.50118e-23	11.115	209	-1	l-ERY	down	POLR2G
6201	7.66338e-23	11.112	209	-1	l-ERY	down	RPS7
10657	7.82385e-23	11.109	209	-1	l-ERY	down	KHDRBS1
144699	7.99265e-23	11.106	209	-1	l-ERY	down	FBXL14
728411	8.37051e-23	11.0994	209	-1	l-ERY	down	GUSBP1
81603	8.39084e-23	11.0991	209	-1	l-ERY	down	TRIM8
9987	8.48621e-23	11.0975	209	-1	l-ERY	down	HNRNPDL
81608	8.75126e-23	11.0931	209	-1	l-ERY	down	FIP1L1
7442	8.76185e-23	11.0929	209	-1	l-ERY	down	TRPV1
7699	1.07416e-22	11.064	209	-1	l-ERY	down	ZNF140
26234	1.26568e-22	11.0406	209	-1	l-ERY	down	FBXL5
8609	1.51568e-22	11.015	209	-1	l-ERY	down	KLF7
54918	1.55428e-22	11.0114	209	-1	l-ERY	down	CMTM6
642741	1.55965e-22	11.0109	209	-1	l-ERY	down	RPL3P7
7155	1.63718e-22	11.004	209	-1	l-ERY	down	TOP2B
7534	1.78572e-22	10.9916	209	-1	l-ERY	down	YWHAZ
196441	1.84671e-22	10.9869	209	-1	l-ERY	down	ZFC3H1
25957	2.06368e-22	10.971	209	-1	l-ERY	down	PNISR
23216	2.13977e-22	10.9659	209	-1	l-ERY	down	TBC1D1
7805	2.17818e-22	10.9633	209	-1	l-ERY	down	LAPTM5
374500	2.301e-22	10.9555	209	-1	l-ERY	down	THSD1P1
9045	2.43051e-22	10.9477	209	-1	l-ERY	down	RPL14
9926	2.56472e-22	10.94	209	-1	l-ERY	down	LPGAT1
1043	2.64945e-22	10.9354	209	-1	l-ERY	down	CD52
26354	2.69658e-22	10.9329	209	-1	l-ERY	down	GNL3
79770	3.05289e-22	10.9152	209	-1	l-ERY	down	TXNDC15
83440	3.94736e-22	10.8785	209	-1	l-ERY	down	ADPGK
55813	4.31142e-22	10.8659	209	-1	l-ERY	down	UTP6
8683	4.55452e-22	10.8581	209	-1	l-ERY	down	SRSF9
51571	4.6231e-22	10.8559	209	-1	l-ERY	down	FAM49B
6222	4.63262e-22	10.8557	209	-1	l-ERY	down	RPS18
5696	4.71147e-22	10.8532	209	-1	l-ERY	down	PSMB8
131544	4.84342e-22	10.8493	209	-1	l-ERY	down	CRYBG3
11275	4.96394e-22	10.8458	209	-1	l-ERY	down	KLHL2
7748	5.02118e-22	10.8441	209	-1	l-ERY	down	ZNF195
27292	5.09408e-22	10.8421	209	-1	l-ERY	down	DIMT1
6133	6.24703e-22	10.8129	209	-1	l-ERY	down	RPL9
117583	6.25454e-22	10.8127	209	-1	l-ERY	down	PARD3B
3385	6.62266e-22	10.8046	209	-1	l-ERY	down	ICAM3
10961	6.95507e-22	10.7976	209	-1	l-ERY	down	ERP29
56983	8.67237e-22	10.766	209	-1	l-ERY	down	POGLUT1
51386	8.94644e-22	10.7615	209	-1	l-ERY	down	EIF3L
54518	8.95098e-22	10.7614	209	-1	l-ERY	down	APBB1IP
93349	9.52333e-22	10.7526	209	-1	l-ERY	down	SP140L
6746	9.80893e-22	10.7483	209	-1	l-ERY	down	SSR2
51466	1.05687e-21	10.7376	209	-1	l-ERY	down	EVL
2990	1.10901e-21	10.7307	209	-1	l-ERY	down	GUSB
22950	1.26387e-21	10.712	209	-1	l-ERY	down	SLC4A1AP
6789	1.37823e-21	10.6996	209	-1	l-ERY	down	STK4
114908	1.39683e-21	10.6977	209	-1	l-ERY	down	TMEM123
7456	1.4015e-21	10.6972	209	-1	l-ERY	down	WIPF1
23029	1.40649e-21	10.6967	209	-1	l-ERY	down	RBM34
79663	1.51772e-21	10.6857	209	-1	l-ERY	down	HSPBAP1
51001	1.65302e-21	10.6735	209	-1	l-ERY	down	MTERF3
56947	1.76243e-21	10.6643	209	-1	l-ERY	down	MFF
8125	1.83542e-21	10.6585	209	-1	l-ERY	down	ANP32A
23258	1.85124e-21	10.6572	209	-1	l-ERY	down	DENND5A
4853	1.95177e-21	10.6496	209	-1	l-ERY	down	NOTCH2
55769	2.18739e-21	10.6333	209	-1	l-ERY	down	ZNF83
64131	2.5381e-21	10.6119	209	-1	l-ERY	down	XYLT1
9791	2.73166e-21	10.6013	209	-1	l-ERY	down	PTDSS1
309	2.77747e-21	10.5989	209	-1	l-ERY	down	ANXA6
9525	3.04376e-21	10.5858	209	-1	l-ERY	down	VPS4B
8665	3.13015e-21	10.5817	209	-1	l-ERY	down	EIF3F
23505	3.21966e-21	10.5777	209	-1	l-ERY	down	TMEM131
7174	3.28112e-21	10.575	209	-1	l-ERY	down	TPP2
57730	3.36432e-21	10.5714	209	-1	l-ERY	down	ANKRD36B
9874	3.40758e-21	10.5695	209	-1	l-ERY	down	TLK1
8575	3.49076e-21	10.566	209	-1	l-ERY	down	PRKRA
10492	3.5812e-21	10.5624	209	-1	l-ERY	down	SYNCRIP
10480	3.7994e-21	10.5538	209	-1	l-ERY	down	EIF3M
311	3.98672e-21	10.5469	209	-1	l-ERY	down	ANXA11
6125	4.54175e-21	10.5281	209	-1	l-ERY	down	RPL5
6129	4.55033e-21	10.5279	209	-1	l-ERY	down	RPL7
8776	4.56721e-21	10.5273	209	-1	l-ERY	down	MTMR1
60684	4.88656e-21	10.5176	209	-1	l-ERY	down	TRAPPC11
22902	5.04918e-21	10.5129	209	-1	l-ERY	down	RUFY3
203197	5.35179e-21	10.5045	209	-1	l-ERY	down	TMEM268
83452	5.59705e-21	10.498	209	-1	l-ERY	down	RAB33B
26060	5.82558e-21	10.4923	209	-1	l-ERY	down	APPL1
54915	5.95783e-21	10.489	209	-1	l-ERY	down	YTHDF1
55164	6.14286e-21	10.4846	209	-1	l-ERY	down	SHQ1
9360	6.16223e-21	10.4841	209	-1	l-ERY	down	PPIG
8615	6.35528e-21	10.4797	209	-1	l-ERY	down	USO1
7479	6.61264e-21	10.474	209	-1	l-ERY	down	WNT8B
9520	6.84605e-21	10.469	209	-1	l-ERY	down	NPEPPS
55862	6.9986e-21	10.4658	209	-1	l-ERY	down	ECHDC1
57634	8.03941e-21	10.4458	209	-1	l-ERY	down	EP400
489	8.76547e-21	10.4333	209	-1	l-ERY	down	ATP2A3
4666	9.03352e-21	10.4289	209	-1	l-ERY	down	NACA
1615	9.60512e-21	10.4201	209	-1	l-ERY	down	DARS
9044	1.01863e-20	10.4116	209	-1	l-ERY	down	BTAF1
7753	1.02537e-20	10.4106	209	-1	l-ERY	down	ZNF202
6207	1.04768e-20	10.4075	209	-1	l-ERY	down	RPS13
10153	1.22002e-20	10.3855	209	-1	l-ERY	down	CEBPZ
8795	1.22403e-20	10.385	209	-1	l-ERY	down	TNFRSF10B
23137	1.27859e-20	10.3787	209	-1	l-ERY	down	SMC5
1265	1.33223e-20	10.3727	209	-1	l-ERY	down	CNN2
23325	1.53389e-20	10.3523	209	-1	l-ERY	down	WASHC4
1487	1.54234e-20	10.3515	209	-1	l-ERY	down	CTBP1
79161	1.64242e-20	10.3424	209	-1	l-ERY	down	TMEM243
5147	1.6798e-20	10.3392	209	-1	l-ERY	down	PDE6D
53827	1.87742e-20	10.3231	209	-1	l-ERY	down	FXYD5
51056	2.00197e-20	10.3137	209	-1	l-ERY	down	LAP3
5058	2.07707e-20	10.3084	209	-1	l-ERY	down	PAK1
440673	2.11471e-20	10.3058	209	-1	l-ERY	down	NA
7574	2.12104e-20	10.3054	209	-1	l-ERY	down	ZNF26
23586	2.42564e-20	10.2859	209	-1	l-ERY	down	DDX58
55748	2.49917e-20	10.2816	209	-1	l-ERY	down	CNDP2
51279	2.50823e-20	10.281	209	-1	l-ERY	down	C1RL
64429	2.75957e-20	10.2672	209	-1	l-ERY	down	ZDHHC6
4033	3.10514e-20	10.2501	209	-1	l-ERY	down	LRMP
2521	3.57369e-20	10.2296	209	-1	l-ERY	down	FUS
962	3.57852e-20	10.2294	209	-1	l-ERY	down	CD48
130074	3.81583e-20	10.2201	209	-1	l-ERY	down	FAM168B
9497	3.89582e-20	10.2171	209	-1	l-ERY	down	SLC4A7
7188	4.16092e-20	10.2075	209	-1	l-ERY	down	TRAF5
11146	4.46528e-20	10.1972	209	-1	l-ERY	down	GLMN
64167	5.01526e-20	10.1803	209	-1	l-ERY	down	ERAP2
54509	5.19458e-20	10.1752	209	-1	l-ERY	down	RHOF
1176	5.68705e-20	10.162	209	-1	l-ERY	down	AP3S1
9516	5.97923e-20	10.1547	209	-1	l-ERY	down	LITAF
94431	5.97945e-20	10.1547	209	-1	l-ERY	down	NA
23317	6.14975e-20	10.1506	209	-1	l-ERY	down	DNAJC13
55634	6.67346e-20	10.1387	209	-1	l-ERY	down	KRBOX4
11103	6.74338e-20	10.1372	209	-1	l-ERY	down	KRR1
23683	6.76714e-20	10.1367	209	-1	l-ERY	down	PRKD3
54802	7.89823e-20	10.1142	209	-1	l-ERY	down	TRIT1
23398	7.95018e-20	10.1132	209	-1	l-ERY	down	PPWD1
